Age,Gender,Weight (kg),Height (m),BMI,Fat_Percentage,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Frequency (days/week),Experience_Level,Water_Intake (liters),Fitness_Goal,Workout_Type,Equipment_dumbbell,Equipment_barbell,Equipment_cable,Equipment_kettlebell,Equipment_resistance_band,Equipment_stability_ball,Equipment_bodyweight_only
50.1,Female,60.1,1.54,25.39,21.3,178.1,141.9,69.0,0.77,301.4,3.9,1.0,2.7,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,0.0
59.0,Female,54.3,1.52,23.58,18.5,160.5,141.7,58.2,0.7,325.7,5.0,3.0,2.8,Weight Loss,Cardio,1.0,0.0,0.0,1.0,0.0,0.0,1.0
47.6,Male,87.1,1.8,26.76,16.1,169.5,164.5,46.9,1.6,2000.0,5.5,3.0,3.7,Endurance,Cardio,0.0,1.0,0.0,0.0,1.0,0.0,1.0
44.0,Male,52.5,1.65,19.28,29.4,174.0,169.0,51.0,1.95,1783.0,2.0,1.0,2.0,Weight Loss,Cardio,0.0,0.0,0.0,1.0,1.0,0.0,1.0
32.7,Female,45.0,1.65,16.55,16.6,181.1,141.6,58.1,1.51,413.3,5.2,3.0,3.18,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
27.7,Female,50.2,1.57,20.3,14.8,182.5,143.8,45.0,1.08,389.3,4.4,2.0,2.8,Endurance,Cardio,0.0,0.0,1.0,1.0,0.0,0.0,1.0
25.0,Female,73.3,1.5,32.58,30.6,185.0,169.0,67.0,1.38,433.0,4.0,1.0,1.5,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
46.0,Male,85.9,1.7,29.72,13.8,180.0,148.0,66.0,1.77,1088.0,2.0,2.0,3.4,General Fitness,HIIT,1.0,0.0,0.0,1.0,0.0,1.0,1.0
36.1,Female,72.7,1.79,22.78,29.2,180.2,116.6,61.1,2.01,1066.1,3.9,3.0,3.0,Muscle Gain,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.6,Male,79.8,1.83,23.9,18.7,187.6,120.4,75.0,0.93,346.2,4.1,1.0,2.8,Strength,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28.2,Female,71.7,1.63,26.93,15.1,195.6,143.5,64.3,1.4,1362.5,3.6,2.0,2.9,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21.4,Female,93.1,1.73,31.15,28.7,200.8,126.1,71.0,1.02,432.3,3.0,2.0,2.5,Strength,Powerlifting,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,Female,69.7,1.68,24.74,26.9,199.7,97.2,64.4,1.32,156.6,3.7,1.0,2.3,Flexibility,Yoga,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,Female,101.9,1.5,45.29,23.8,196.0,164.0,56.0,1.87,1211.0,2.0,2.0,3.2,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
45.5,Male,56.0,1.67,20.2,15.5,172.2,167.2,47.2,1.14,781.2,2.2,3.0,3.8,Endurance,HIIT,1.0,0.0,0.0,1.0,1.0,1.0,1.0
22.6,Male,68.1,1.74,22.42,13.9,198.0,170.9,58.1,0.63,715.9,2.8,3.0,3.0,Endurance,HIIT,1.0,0.0,1.0,0.0,1.0,1.0,1.0
22.1,Female,71.8,1.72,24.18,28.2,210.0,117.1,70.3,1.81,654.1,4.7,2.0,2.4,Muscle Gain,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,Male,43.5,1.52,18.83,24.3,189.0,146.0,63.0,2.0,1213.0,4.0,2.0,2.5,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
26.9,Female,75.5,1.66,27.49,27.4,200.7,117.5,55.6,1.25,477.2,4.5,3.0,2.2,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
28.9,Female,65.3,1.77,20.9,19.4,198.4,150.3,65.5,0.98,779.1,4.5,3.0,2.9,Muscle Gain,Functional,0.0,0.0,1.0,0.0,1.0,1.0,1.0
22.0,Female,53.5,1.76,17.27,13.1,194.0,137.0,66.0,2.0,1395.0,5.0,2.0,2.3,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
39.8,Female,77.9,1.73,25.87,25.9,161.2,119.2,64.3,1.7,753.6,3.7,2.0,3.0,Muscle Gain,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,Female,59.0,1.62,22.48,17.6,193.0,162.0,56.0,1.37,670.0,5.0,1.0,1.6,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,Male,71.7,1.71,24.52,26.5,187.0,130.5,74.0,1.39,542.0,3.0,1.0,3.1,General Fitness,Strength,1.0,1.0,0.0,1.0,1.0,0.0,1.0
33.0,Male,40.0,1.75,13.06,18.7,185.0,125.0,54.0,2.0,870.0,3.0,1.0,1.8,Muscle Gain,Strength,0.0,1.0,1.0,0.0,0.0,0.0,1.0
41.0,Male,40.0,1.77,12.77,11.6,176.0,148.0,65.0,1.03,1238.0,5.0,1.0,1.9,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,1.0,1.0
33.0,Male,65.3,1.8,20.15,23.9,160.0,155.0,74.0,1.26,906.0,4.0,1.0,3.2,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
19.8,Male,79.8,1.76,25.64,11.3,200.4,152.3,51.2,0.84,1032.6,4.7,3.0,3.1,Endurance,HIIT,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40.9,Male,84.7,1.73,28.28,18.5,186.2,135.4,82.3,1.39,1095.3,3.8,2.0,3.0,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
28.9,Male,81.7,1.88,23.09,15.6,191.1,130.4,46.2,1.36,656.1,3.1,2.0,4.12,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
52.0,Male,67.4,1.72,22.78,17.0,160.0,134.0,51.0,1.49,1307.0,2.0,2.0,2.6,Strength,Strength,1.0,0.0,1.0,0.0,0.0,0.0,0.0
51.6,Female,61.3,1.62,23.49,22.3,153.6,123.7,62.1,1.48,504.1,3.0,1.0,2.8,General Fitness,Strength,1.0,1.0,0.0,0.0,0.0,0.0,1.0
38.4,Female,80.7,1.75,26.28,24.7,185.1,141.4,64.3,0.88,641.2,3.5,1.0,2.9,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,1.0,1.0
55.0,Female,93.1,1.82,28.11,17.3,172.0,148.0,60.0,1.22,1039.0,4.0,1.0,2.6,Weight Loss,HIIT,1.0,1.0,0.0,1.0,1.0,0.0,0.0
33.0,Male,89.6,1.62,34.14,23.9,175.0,137.0,56.0,1.09,906.0,3.0,1.0,1.6,Endurance,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.7,Female,45.8,1.59,18.17,25.8,195.4,103.5,51.1,1.48,186.5,5.3,2.0,2.8,Flexibility,Yoga,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54.9,Female,47.8,1.56,19.75,25.8,161.9,97.0,51.6,1.36,144.9,5.8,1.0,2.3,General Fitness,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,Female,42.6,1.56,17.5,27.1,180.0,169.0,62.0,1.27,1497.0,4.0,1.0,3.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
18.0,Male,74.1,1.76,23.92,13.7,170.0,135.0,62.0,1.24,1214.0,3.0,2.0,,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32.0,Male,54.5,1.75,17.85,10.8,186.4,114.5,58.3,1.44,280.6,2.4,2.0,3.6,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
69.9,Female,66.4,1.6,25.93,29.7,163.4,120.7,62.1,1.28,613.9,4.6,3.0,2.3,Strength,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
39.8,Female,73.4,1.71,25.1,27.1,163.6,138.4,65.0,1.13,580.3,4.3,3.0,3.5,General Fitness,Functional,0.0,0.0,1.0,1.0,1.0,1.0,0.0
33.3,Female,62.3,1.63,23.3,20.7,165.5,151.0,59.0,1.34,964.8,5.3,1.0,2.4,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,Female,40.0,1.92,10.85,22.7,163.0,129.0,68.0,1.22,1025.0,2.0,1.0,3.3,Endurance,Cardio,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48.6,Male,79.8,1.72,26.98,21.1,180.4,114.2,66.1,1.46,913.6,4.1,2.0,2.6,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
31.2,Male,72.4,1.81,22.16,17.6,192.8,101.3,70.3,2.44,664.1,3.1,2.0,3.3,Strength,Powerlifting,0.0,1.0,0.0,1.0,0.0,0.0,1.0
38.5,Male,84.7,1.52,36.53,26.1,180.7,148.2,65.4,1.38,655.1,4.5,3.0,3.21,General Fitness,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
31.1,Male,68.7,1.7,23.91,17.1,200.3,180.9,49.4,0.31,429.0,4.8,2.0,3.1,General Fitness,HIIT,1.0,1.0,0.0,1.0,1.0,0.0,1.0
39.7,Male,78.0,1.73,25.97,15.8,173.3,160.1,54.0,1.53,1316.8,6.0,1.0,3.0,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29.6,Female,72.8,1.66,26.28,16.3,203.9,161.5,51.6,0.77,792.3,3.7,3.0,3.1,Weight Loss,HIIT,1.0,1.0,0.0,0.0,1.0,0.0,1.0
29.4,Female,65.3,1.64,24.17,21.3,185.3,141.9,59.9,1.27,702.9,5.0,2.0,2.3,Muscle Gain,Functional,1.0,0.0,1.0,1.0,1.0,1.0,1.0
59.4,Male,69.5,1.73,23.1,14.6,156.1,91.7,72.3,1.15,158.5,2.7,2.0,2.1,Stress Relief,Yoga,0.0,0.0,0.0,0.0,0.0,1.0,1.0
36.8,Male,72.3,1.7,25.04,13.1,193.0,143.4,55.9,1.42,772.7,5.9,2.0,2.5,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.8,Male,79.1,1.78,24.97,24.3,181.3,108.3,57.1,1.26,601.3,3.7,3.0,2.2,Muscle Gain,Powerlifting,1.0,1.0,1.0,1.0,0.0,0.0,1.0
41.2,Male,72.0,1.61,27.89,19.8,177.7,139.5,66.9,0.75,395.9,3.5,1.0,2.2,Muscle Gain,Functional,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45.8,Female,60.0,1.6,23.34,27.9,157.4,129.2,62.9,1.51,609.9,3.5,2.0,3.03,Muscle Gain,Functional,,,,,,,
25.0,Male,62.4,1.59,24.68,11.0,166.0,151.0,66.0,1.27,903.0,4.0,1.0,3.0,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45.0,Female,70.2,1.82,21.19,10.0,167.0,139.0,67.0,1.32,953.0,4.0,2.0,1.5,General Fitness,Strength,1.0,1.0,1.0,1.0,1.0,0.0,1.0
22.1,Male,86.4,1.83,25.93,19.2,205.8,127.3,69.7,1.21,514.8,3.9,3.0,3.4,Muscle Gain,Powerlifting,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38.9,Female,100.5,1.89,28.25,25.4,171.8,143.6,59.3,1.45,1046.3,3.7,2.0,3.64,Weight Loss,Cardio,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28.2,Male,94.1,1.66,34.26,32.8,199.5,154.6,82.6,1.06,636.2,2.5,2.0,3.34,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
23.5,Male,68.5,1.7,23.74,14.2,189.9,137.5,54.3,1.54,1031.7,4.1,3.0,3.8,Strength,Strength,1.0,1.0,1.0,0.0,1.0,1.0,0.0
18.6,Female,77.3,1.68,27.51,19.5,190.6,170.5,59.2,1.75,1239.0,5.8,1.0,4.1,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20.0,Male,63.7,1.71,21.84,11.5,201.6,165.1,75.8,1.67,876.7,4.2,1.0,4.2,Weight Loss,Cardio,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.8,Female,71.9,1.73,24.16,22.6,189.1,144.2,57.2,1.53,767.6,5.2,2.0,3.0,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.2,Female,68.1,1.67,24.31,13.8,144.5,139.5,51.2,1.42,1094.0,3.9,3.0,3.2,Endurance,Cardio,1.0,1.0,0.0,0.0,0.0,0.0,1.0
22.3,Female,70.6,1.71,24.04,23.8,195.6,155.6,67.3,0.76,653.9,5.1,2.0,3.1,General Fitness,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20.4,Male,77.9,1.8,23.94,12.3,210.0,180.0,63.2,1.17,1336.1,4.5,3.0,3.5,Weight Loss,Cardio,0.0,0.0,1.0,0.0,0.0,1.0,1.0
24.3,Male,71.3,1.77,22.64,10.9,200.8,151.9,62.1,1.77,900.1,3.0,2.0,3.8,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.2,Female,57.5,1.56,23.74,23.3,188.3,122.2,73.5,0.97,285.2,3.7,1.0,3.2,Strength,Strength,1.0,1.0,0.0,0.0,1.0,1.0,1.0
44.4,Male,79.3,1.8,24.48,22.2,159.9,131.7,56.8,1.11,397.9,4.5,2.0,2.3,Strength,Powerlifting,1.0,1.0,1.0,0.0,1.0,0.0,1.0
43.0,Female,73.6,1.79,22.97,17.4,170.0,169.0,72.0,1.16,1408.0,4.0,1.0,1.5,Muscle Gain,Strength,1.0,1.0,1.0,1.0,1.0,0.0,0.0
41.0,Female,40.0,1.78,12.62,29.8,182.0,155.0,68.0,1.51,1376.0,2.0,3.0,2.1,Endurance,HIIT,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25.4,Female,72.8,1.69,25.46,17.2,189.4,94.9,58.1,1.45,299.9,5.0,1.0,2.2,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
35.0,Male,80.1,1.74,26.43,14.1,185.6,126.9,65.2,1.8,1092.0,5.0,2.0,3.4,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
27.0,Female,71.8,1.61,27.82,17.8,196.4,162.9,57.7,1.4,1180.2,6.0,1.0,3.3,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56.0,Female,40.0,1.85,11.69,30.6,194.0,158.0,67.0,1.43,1633.0,4.0,1.0,1.9,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
34.0,Female,89.7,1.78,28.31,24.2,184.0,142.0,53.0,0.53,1662.0,3.0,1.0,1.5,Weight Loss,HIIT,1.0,0.0,1.0,1.0,1.0,0.0,1.0
45.1,Male,64.0,1.75,20.87,15.3,184.1,165.4,59.8,1.16,647.9,4.6,3.0,2.9,Endurance,Cardio,0.0,0.0,1.0,0.0,1.0,0.0,1.0
29.2,Male,90.2,1.51,39.37,31.6,194.0,130.6,73.1,0.86,297.4,3.5,2.0,3.14,Stress Relief,Yoga,0.0,0.0,0.0,1.0,1.0,1.0,1.0
30.0,Female,77.5,1.71,26.51,21.4,193.1,164.3,51.0,0.93,890.3,4.1,2.0,3.6,General Fitness,HIIT,1.0,0.0,0.0,1.0,1.0,1.0,1.0
48.0,Male,71.5,1.71,24.45,22.0,183.0,151.0,62.0,1.05,820.9,4.0,3.0,2.7,General Fitness,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
66.2,Female,48.9,1.49,21.87,24.7,157.6,140.4,57.7,1.08,385.1,3.7,2.0,2.6,General Fitness,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
33.0,Male,58.1,1.65,21.34,22.4,168.0,130.0,60.0,1.18,850.0,3.0,2.0,3.1,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33.0,Female,56.6,2.0,14.15,24.1,173.0,131.0,71.0,1.65,680.0,3.0,2.0,1.9,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
48.9,Male,54.4,1.67,19.47,20.7,165.7,112.5,58.5,1.75,593.6,4.7,1.0,2.9,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
46.0,Female,40.8,1.71,13.95,14.2,191.0,162.0,52.0,0.93,903.0,2.0,2.0,1.9,Muscle Gain,Strength,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,Male,91.1,1.76,29.41,28.8,197.0,162.0,59.0,1.52,1362.0,3.0,1.0,3.4,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.6,Male,55.3,1.7,19.18,15.3,173.0,117.4,69.8,1.09,255.4,4.4,2.0,2.7,General Fitness,Yoga,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53.8,Female,62.1,1.77,19.78,24.5,165.3,156.2,57.1,1.19,700.7,3.3,3.0,4.1,General Fitness,Functional,1.0,0.0,1.0,0.0,1.0,0.0,1.0
28.7,Male,82.3,1.73,27.41,9.5,189.4,144.0,52.0,1.29,1228.4,3.8,1.0,3.1,Weight Loss,Cardio,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22.1,Female,72.6,1.68,25.86,22.5,205.6,151.1,63.5,0.83,530.9,3.4,2.0,3.6,Endurance,HIIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,Male,83.7,1.7,29.0,31.2,205.4,188.4,70.1,0.71,664.0,2.3,2.0,3.65,Weight Loss,HIIT,1.0,1.0,0.0,0.0,1.0,1.0,1.0
36.0,Male,80.8,1.91,22.15,23.6,184.0,121.5,59.0,0.99,780.0,4.0,2.0,3.3,Weight Loss,HIIT,1.0,0.0,0.0,1.0,1.0,0.0,1.0
23.0,Male,40.0,1.87,11.44,23.7,161.0,117.5,74.0,1.5,1200.0,4.0,3.0,3.3,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
27.6,Female,61.7,1.71,21.16,27.3,192.0,127.1,46.9,1.47,585.3,4.2,2.0,2.0,Muscle Gain,Functional,0.0,0.0,1.0,1.0,1.0,1.0,0.0
21.2,Male,51.8,1.8,16.06,22.9,199.5,140.5,50.9,1.08,335.7,4.1,3.0,3.52,Strength,Strength,1.0,1.0,1.0,0.0,1.0,1.0,1.0
40.5,Male,66.7,1.65,24.5,11.9,163.8,158.8,60.1,1.35,1164.3,4.7,2.0,3.5,General Fitness,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19.9,Female,56.0,1.71,19.17,19.3,196.3,146.4,53.5,1.73,1112.0,4.3,2.0,3.5,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.6,Male,87.4,1.82,26.42,25.1,200.1,133.7,60.6,2.44,1706.0,4.0,2.0,3.9,Muscle Gain,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
29.2,Female,67.7,1.64,25.06,22.4,187.8,172.8,61.6,1.09,945.0,3.3,2.0,3.7,Endurance,HIIT,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25.0,Male,56.9,1.61,21.95,20.1,183.0,130.0,65.0,1.33,804.0,4.0,2.0,1.5,Endurance,HIIT,1.0,1.0,0.0,1.0,1.0,0.0,1.0
18.9,Female,60.5,1.68,21.36,,195.0,188.6,45.0,0.74,765.6,4.8,3.0,3.8,General Fitness,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
33.7,Male,65.6,1.76,21.09,21.2,180.2,145.4,69.4,1.31,986.3,3.3,3.0,3.3,Athletic Performance,Functional,0.0,1.0,1.0,1.0,0.0,0.0,0.0
27.8,Female,66.6,1.56,27.33,35.0,183.2,111.8,69.4,1.16,289.8,3.2,3.0,2.5,Muscle Gain,Powerlifting,1.0,1.0,0.0,1.0,0.0,0.0,1.0
28.5,Female,61.0,1.77,19.41,23.1,177.9,110.2,62.0,0.96,213.7,2.2,2.0,2.61,Stress Relief,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40.0,Male,54.0,1.52,23.41,24.4,175.5,151.7,70.7,1.66,666.4,1.9,1.0,3.29,Weight Loss,Cardio,1.0,0.0,1.0,0.0,0.0,1.0,1.0
62.4,Female,58.0,1.53,24.81,26.6,159.1,139.5,62.0,0.81,470.2,3.4,1.0,3.0,Strength,Strength,0.0,0.0,1.0,0.0,0.0,1.0,1.0
51.0,Male,80.8,2.0,20.2,33.9,167.0,129.0,55.0,1.52,1454.0,3.0,1.0,1.6,General Fitness,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54.0,Female,52.6,1.81,16.06,26.7,167.0,167.0,53.0,1.46,988.0,2.0,1.0,2.4,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.9,Male,61.9,1.61,23.91,10.6,198.4,174.8,50.5,1.08,568.1,3.4,2.0,3.7,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.7,Male,53.5,1.66,19.33,11.9,152.3,147.3,53.1,0.59,387.3,4.4,3.0,2.8,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,Male,44.8,1.67,16.06,21.6,193.0,137.0,61.0,1.3,719.0,4.0,1.0,2.3,Strength,Strength,1.0,1.0,0.0,1.0,0.0,0.0,1.0
25.6,Male,76.7,1.88,21.64,12.9,184.8,146.8,62.5,0.68,675.9,3.8,1.0,2.6,Endurance,Cardio,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.1,Female,61.4,1.66,22.28,17.2,201.1,172.8,71.2,0.69,570.3,5.1,2.0,2.8,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45.8,Male,80.1,1.72,27.14,14.6,153.5,148.5,67.0,0.71,515.1,3.1,3.0,3.7,Muscle Gain,Functional,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.6,Male,80.2,1.92,21.84,11.4,210.0,171.6,53.3,1.39,1401.2,3.2,3.0,3.4,Endurance,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.2,Female,54.4,1.56,22.5,34.7,204.0,118.1,66.4,2.05,538.5,4.9,2.0,2.7,General Fitness,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
48.7,Male,60.3,1.7,20.97,23.3,172.7,146.6,79.1,1.83,714.4,3.7,2.0,3.58,General Fitness,Strength,1.0,1.0,0.0,1.0,0.0,1.0,1.0
41.2,Female,80.1,1.7,27.61,15.4,172.4,159.6,63.4,1.39,1189.4,3.8,3.0,3.0,General Fitness,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50.5,Male,70.2,1.92,19.1,26.9,168.8,163.8,67.6,0.96,770.1,2.0,1.0,3.08,Endurance,HIIT,1.0,0.0,0.0,1.0,1.0,0.0,1.0
27.0,Female,70.0,1.6,27.39,21.6,181.9,140.2,70.0,0.93,835.5,3.1,2.0,2.7,Endurance,Cardio,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48.0,Female,91.3,1.58,36.57,28.9,175.0,152.0,72.0,1.25,1576.0,2.0,2.0,3.4,Strength,Strength,1.0,1.0,1.0,0.0,1.0,0.0,0.0
23.6,Female,95.0,1.76,30.78,30.6,195.7,163.1,68.4,1.11,817.5,4.6,2.0,3.41,Endurance,Cardio,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21.2,Female,76.3,1.65,27.89,23.5,203.0,169.5,60.3,0.81,1136.8,3.1,3.0,4.2,Endurance,HIIT,1.0,1.0,0.0,1.0,0.0,0.0,1.0
46.0,Female,40.0,1.75,13.06,22.3,170.0,142.0,63.0,0.96,919.0,4.0,2.0,2.4,Weight Loss,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26.0,Female,92.4,1.59,36.55,24.9,165.0,169.0,55.0,1.49,1783.0,4.0,2.0,1.5,Weight Loss,HIIT,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,Female,57.4,1.74,18.96,27.7,179.0,161.0,73.0,2.0,457.0,3.0,1.0,2.5,General Fitness,HIIT,1.0,0.0,0.0,0.0,1.0,1.0,1.0
28.0,Male,82.9,1.72,27.92,33.6,191.1,150.3,74.0,1.65,912.6,1.4,1.0,3.51,Muscle Gain,Strength,0.0,1.0,1.0,0.0,0.0,0.0,1.0
20.3,Female,66.3,1.71,22.77,27.1,209.4,139.3,58.6,1.17,687.7,4.9,1.0,3.5,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
18.0,Male,44.8,1.81,13.67,23.5,164.0,110.5,57.0,1.2,742.0,4.0,3.0,3.3,Weight Loss,HIIT,0.0,0.0,1.0,1.0,1.0,0.0,1.0
34.0,Female,81.1,1.58,32.44,29.2,189.6,132.2,71.7,0.97,291.9,2.0,2.0,3.03,Flexibility,Yoga,1.0,0.0,0.0,0.0,1.0,0.0,1.0
22.5,Male,77.8,1.88,22.09,20.3,203.6,144.7,75.2,0.75,337.1,3.0,2.0,3.5,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,1.0,0.0
27.3,Male,58.4,1.63,21.87,19.8,192.8,157.6,59.4,1.46,1049.2,3.9,1.0,3.7,General Fitness,Functional,0.0,0.0,1.0,1.0,1.0,1.0,0.0
40.5,Male,45.0,1.9,12.43,18.0,185.3,136.1,61.9,0.96,268.7,3.2,2.0,2.95,Muscle Gain,Strength,1.0,1.0,0.0,0.0,1.0,0.0,1.0
29.2,Male,68.7,1.62,26.25,21.6,194.3,134.9,60.3,2.09,1033.5,4.3,3.0,2.9,Muscle Gain,Powerlifting,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30.0,Female,96.3,2.0,24.08,20.4,173.0,136.0,74.0,2.0,1095.0,5.0,2.0,1.5,General Fitness,HIIT,1.0,1.0,0.0,0.0,0.0,0.0,1.0
40.1,Female,58.3,1.5,25.83,24.6,179.2,141.5,73.4,1.44,989.6,4.3,3.0,3.4,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20.6,Female,61.2,1.7,21.07,17.7,203.0,177.2,63.7,1.21,1320.8,4.7,3.0,4.4,General Fitness,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.9,Male,67.2,1.65,24.69,20.9,193.7,115.1,60.4,0.93,453.2,4.8,2.0,2.0,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
29.7,Female,51.3,1.76,16.49,19.8,191.1,155.1,62.8,1.0,340.7,4.4,3.0,3.38,Muscle Gain,Strength,,,,,,,
47.8,Male,45.0,1.74,14.84,11.2,167.9,135.7,71.4,1.7,458.6,2.7,2.0,3.53,General Fitness,Strength,1.0,1.0,1.0,1.0,1.0,0.0,0.0
47.0,Female,82.2,1.72,27.79,25.0,174.0,126.0,70.0,1.15,1211.0,2.0,3.0,3.7,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
50.7,Male,85.8,1.78,27.05,12.5,157.8,147.6,63.0,0.94,922.8,4.5,3.0,3.7,Weight Loss,Cardio,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41.6,Male,62.9,1.76,20.42,8.2,190.1,144.7,53.3,1.57,1346.5,5.6,3.0,3.1,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.9,Female,77.9,1.64,28.81,25.1,192.4,113.0,77.0,1.77,981.9,4.9,1.0,2.8,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
42.0,Female,88.6,2.0,22.15,18.6,171.0,166.0,72.0,1.11,1335.0,5.0,2.0,2.2,General Fitness,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
